Flow.ID,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,Flow.Duration,Protocol,ACK.Flag.Count,Down.Up.Ratio,ProtocolName,Interval
172.22.1.72-10.200.7.4-50552-3128-6,2017-04-27 09:12:42,2017-04-27,09:12:42,10.200.7.4,3128,172.22.1.72,50552,8968174,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49479-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49479,40,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49490-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49490,237,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49476-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49476,140,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49473-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49473,143,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49477-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49477,13,6,1,0,HTTP,0 days
192.168.90.44-10.200.7.4-55767-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.44,55767,154,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49479-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49479,1,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49476-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49476,1,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49483-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49483,297,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49485-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49485,469,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49474-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49474,86,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49485-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49485,7,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49473-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49473,1,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49483-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49483,60,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49476-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49476,54,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49477-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49477,204,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49485-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.52,49485,121,6,1,0,HTTP,0 days
192.168.90.44-10.200.7.4-55767-3128-6,2017-04-27 09:12:43,2017-04-27,09:12:43,10.200.7.4,3128,192.168.90.44,55767,1,6,1,0,HTTP,0 days
192.168.42.35-10.200.7.4-56264-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.42.35,56264,1,6,1,0,HTTP,0 days
192.168.31.3-10.200.7.4-52602-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.31.3,52602,448,6,1,1,HTTP,0 days
192.168.31.3-10.200.7.4-52603-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.31.3,52603,84,6,1,1,HTTP,0 days
192.168.31.3-10.200.7.4-52603-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.31.3,52603,78,6,1,0,HTTP,0 days
192.168.42.35-10.200.7.4-56264-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.42.35,56264,1,6,1,0,HTTP,0 days
192.168.31.3-10.200.7.4-52602-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.31.3,52602,568,6,1,0,HTTP,0 days
172.19.1.123-10.200.7.4-55317-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,172.19.1.123,55317,90004983,6,1,0,HTTP,0 days
192.168.42.57-10.200.7.4-57947-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.42.57,57947,775,6,1,0,GOOGLE,0 days
172.19.1.123-10.200.7.4-55329-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,172.19.1.123,55329,104979210,6,1,0,HTTP,0 days
192.168.31.3-10.200.7.4-52603-3128-6,2017-04-27 09:12:45,2017-04-27,09:12:45,10.200.7.4,3128,192.168.31.3,52603,381,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53072-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53072,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53085-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53085,39,6,1,0,HTTP_CONNECT,0 days
172.22.1.72-10.200.7.4-50554-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,172.22.1.72,50554,2916768,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53086-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53086,123,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53093-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53093,108,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53088-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53088,120,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53088-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53088,96,6,1,1,HTTP,0 days
172.19.1.123-10.200.7.4-55335-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,172.19.1.123,55335,104992402,6,1,0,HTTP,0 days
172.19.1.123-10.200.7.4-55339-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,172.19.1.123,55339,104963004,6,1,0,HTTP,0 days
172.19.1.123-10.200.7.4-53972-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,172.19.1.123,53972,104956745,6,1,0,HTTP_PROXY,0 days
192.168.90.65-10.200.7.4-53086-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53086,75,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53072-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53072,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53087-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53087,452,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53088-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53088,390,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53092-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53092,110,6,1,1,GOOGLE,0 days
192.168.90.65-10.200.7.4-53087-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53087,15,6,1,0,HTTP,0 days
172.19.1.123-10.200.7.4-55340-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,172.19.1.123,55340,104940475,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53084-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53084,115,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53085-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53085,114,6,1,0,HTTP_CONNECT,0 days
192.168.90.65-10.200.7.4-53086-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53086,164,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53089-3128-6,2017-04-27 09:12:48,2017-04-27,09:12:48,10.200.7.4,3128,192.168.90.65,53089,129,6,1,1,HTTP,0 days
192.168.81.40-10.200.7.4-50045-3128-6,2017-04-27 09:12:49,2017-04-27,09:12:49,10.200.7.4,3128,192.168.81.40,50045,161,6,0,0,HTTP,0 days
172.19.1.123-10.200.7.4-55341-3128-6,2017-04-27 09:12:49,2017-04-27,09:12:49,10.200.7.4,3128,172.19.1.123,55341,104772360,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49505-3128-6,2017-04-27 09:12:50,2017-04-27,09:12:50,10.200.7.4,3128,192.168.90.52,49505,2578179,6,1,0,GOOGLE,0 days
172.22.1.72-10.200.7.4-50552-3128-6,2017-04-27 09:12:51,2017-04-27,09:12:51,10.200.7.4,3128,172.22.1.72,50552,1,6,1,0,HTTP,0 days
172.19.1.123-10.200.7.4-55334-3128-6,2017-04-27 09:12:51,2017-04-27,09:12:51,10.200.7.4,3128,172.19.1.123,55334,90305073,6,1,0,HTTP,0 days
10.200.7.4-10.230.1.15-3128-49323-6,2017-04-27 09:12:52,2017-04-27,09:12:52,10.200.7.4,3128,10.230.1.15,49323,285,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49497-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49497,476,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49492-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49492,292,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49492-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49492,23,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49504-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49504,375,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49495-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49495,262,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49504-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49504,26,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49492-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49492,551,6,1,1,HTTP,0 days
192.168.90.52-10.200.7.4-49459-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49459,576,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49499-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49499,304,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49497-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49497,2,6,1,0,HTTP,0 days
192.168.90.52-10.200.7.4-49502-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.90.52,49502,397,6,1,1,HTTP,0 days
192.168.190.48-10.200.7.4-55298-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.190.48,55298,442355,6,1,0,HTTP,0 days
192.168.81.40-10.200.7.4-50047-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.81.40,50047,1,6,0,0,HTTP,0 days
192.168.81.40-10.200.7.4-50039-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.81.40,50039,411,6,0,0,HTTP,0 days
192.168.81.40-10.200.7.4-50048-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.81.40,50048,1,6,0,0,HTTP,0 days
192.168.81.40-10.200.7.4-50123-3128-6,2017-04-27 09:12:53,2017-04-27,09:12:53,10.200.7.4,3128,192.168.81.40,50123,918,6,1,1,HTTP,0 days
172.18.1.202-10.200.7.4-62197-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,172.18.1.202,62197,405413,6,1,0,SSL,0 days
192.168.81.40-10.200.7.4-50051-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,192.168.81.40,50051,648,6,0,0,HTTP,0 days
192.168.81.40-10.200.7.4-50126-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,192.168.81.40,50126,1534,6,1,1,HTTP_PROXY,0 days
172.18.1.202-10.200.7.4-62196-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,172.18.1.202,62196,76,6,1,0,HTTP,0 days
172.18.1.202-10.200.7.4-62197-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,172.18.1.202,62197,1,6,1,0,SSL,0 days
192.168.190.48-10.200.7.4-55298-3128-6,2017-04-27 09:12:54,2017-04-27,09:12:54,10.200.7.4,3128,192.168.190.48,55298,781,6,1,0,HTTP,0 days
192.168.42.68-10.200.7.4-1479-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.42.68,1479,102448805,6,1,0,HTTP_PROXY,0 days
192.168.10.91-10.200.7.4-63623-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.10.91,63623,557,6,1,0,HTTP,0 days
192.168.220.10-10.200.7.4-55313-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.220.10,55313,35,6,1,0,HTTP,0 days
192.168.202.4-10.200.7.4-49286-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.202.4,49286,102493974,6,1,0,HTTP_PROXY,0 days
192.168.151.12-10.200.7.4-51611-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.151.12,51611,6767,6,1,3,HTTP,0 days
192.168.151.12-10.200.7.4-51611-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.151.12,51611,323,6,1,0,HTTP,0 days
192.168.151.12-10.200.7.4-51611-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.151.12,51611,138,6,1,0,HTTP,0 days
192.168.10.30-10.200.7.4-49573-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.10.30,49573,101692094,6,1,0,HTTP_PROXY,0 days
192.168.220.10-10.200.7.4-55313-3128-6,2017-04-27 09:12:55,2017-04-27,09:12:55,10.200.7.4,3128,192.168.220.10,55313,47,6,1,0,HTTP,0 days
192.168.81.40-10.200.7.4-50058-3128-6,2017-04-27 09:12:56,2017-04-27,09:12:56,10.200.7.4,3128,192.168.81.40,50058,392,6,0,0,HTTP,0 days
192.168.205.105-10.200.7.4-2066-3128-6,2017-04-27 09:12:56,2017-04-27,09:12:56,10.200.7.4,3128,192.168.205.105,2066,136,6,1,1,HTTP,0 days
192.168.81.40-10.200.7.4-50058-3128-6,2017-04-27 09:12:56,2017-04-27,09:12:56,10.200.7.4,3128,192.168.81.40,50058,234,6,0,2,HTTP,0 days
192.168.90.65-10.200.7.4-53120-3128-6,2017-04-27 09:12:56,2017-04-27,09:12:56,10.200.7.4,3128,192.168.90.65,53120,1502429,6,1,2,HTTP,0 days
192.168.90.65-10.200.7.4-53120-3128-6,2017-04-27 09:12:56,2017-04-27,09:12:56,10.200.7.4,3128,192.168.90.65,53120,34,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53119-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.90.65,53119,240,6,1,0,HTTP,0 days
172.16.255.183-10.200.7.4-53-52931-17,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,52931,172.16.255.183,53,99992750,17,0,0,GMAIL,0 days
192.168.151.12-10.200.7.4-51613-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.151.12,51613,1,6,1,0,HTTP,0 days
192.168.81.40-10.200.7.4-50061-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.81.40,50061,404,6,0,0,HTTP,0 days
192.168.81.40-10.200.7.4-50062-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.81.40,50062,165,6,0,0,HTTP_PROXY,0 days
192.168.90.65-10.200.7.4-53119-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.90.65,53119,675374,6,1,2,HTTP,0 days
192.168.151.12-10.200.7.4-51613-3128-6,2017-04-27 09:12:57,2017-04-27,09:12:57,10.200.7.4,3128,192.168.151.12,51613,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53100-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53100,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53117-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53117,35,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53098-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53098,40,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53096-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53096,111,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53115-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53115,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53123-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53123,24,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53122-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53122,3,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53105-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53105,88,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53122-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53122,349,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53116-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53116,156,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53122-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53122,84,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53118-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53118,61,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53100-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53100,78,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53118-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53118,161,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53103-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53103,6,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53094-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53094,194,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53096-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53096,93,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53102-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53102,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53125-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53125,90,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53111-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53111,125,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53107-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53107,170,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53125-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53125,357,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53110-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53110,37,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53099-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53099,57,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53113-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53113,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53116-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53116,1,6,1,0,HTTP,0 days
192.168.81.40-10.200.7.4-50052-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.81.40,50052,413,6,0,0,HTTP,0 days
192.168.90.65-10.200.7.4-53096-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53096,3,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53113-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53113,159,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53097-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53097,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53121-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53121,104,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53114-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53114,181,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53098-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53098,69,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53115-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53115,116,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53127-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53127,103,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53107-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53107,118,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53104-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53104,390,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53121-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53121,8,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53112-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53112,1,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53123-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53123,70,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53114-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53114,42,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53111-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53111,27,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53121-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53121,133,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53103-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53103,31,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53119-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53119,470,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53109-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53109,89,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53102-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53102,389,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53095-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53095,70,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53113-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53113,53,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53110-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53110,130,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53123-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53123,137,6,1,1,HTTP,0 days
192.168.90.65-10.200.7.4-53098-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53098,54,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53105-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53105,277,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53109-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53109,291,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53097-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53097,127,6,1,0,HTTP,0 days
192.168.90.65-10.200.7.4-53102-3128-6,2017-04-27 09:12:58,2017-04-27,09:12:58,10.200.7.4,3128,192.168.90.65,53102,82,6,1,1,HTTP,0 days
